2.650000e+00 1.066592e-01 1.785250e-01 3.289127e-13 -1.390630e+00 1.830442e-12 1.931319e-12 1.517100e-02 1.783511e-03 2.702263e-12 -5.117800e-02 1.209939e-11 1.391719e-11 
2.700000e+00 1.102604e-01 1.788000e-01 4.952571e-13 -1.409325e+00 2.576083e-12 2.787829e-12 1.316575e-01 8.297892e-03 4.033066e-12 -7.106292e-01 1.795518e-11 2.077314e-11 
2.750000e+00 1.202120e-01 1.791407e-01 7.420328e-13 -1.463706e+00 3.646017e-12 4.061025e-12 2.713271e-01 1.662079e-03 5.952878e-12 -1.491023e+00 2.498537e-11 3.077596e-11 
2.800000e+00 1.379761e-01 1.784375e-01 1.104052e-12 -1.561753e+00 5.072674e-12 5.942556e-12 4.418837e-01 6.780612e-02 9.409684e-12 -2.443389e+00 2.299843e-11 5.273976e-11 
2.850000e+00 1.539119e-01 1.835258e-01 1.662394e-12 -1.645922e+00 4.707795e-12 8.899028e-12 2.260861e-01 6.733074e-02 1.246751e-11 -1.180044e+00 -1.699715e-11 6.282932e-11 
2.900000e+00 1.611997e-01 1.854669e-01 2.379864e-12 -1.682544e+00 3.352027e-12 1.236619e-11 6.900096e-02 1.465729e-02 1.658172e-11 -3.073021e-01 -3.781962e-11 7.760589e-11 
2.950000e+00 1.610615e-01 1.852020e-01 3.359854e-12 -1.677986e+00 8.783034e-13 1.686388e-11 -7.316840e-02 -2.506221e-02 2.305525e-11 4.850167e-01 -6.141928e-11 1.046815e-10 
3.000000e+00 1.539084e-01 1.827996e-01 4.733808e-12 -1.633627e+00 -2.782032e-12 2.311497e-11 -2.135633e-01 -7.422558e-02 3.242448e-11 1.300966e+00 -8.448032e-11 1.485656e-10 
3.050000e+00 1.409593e-01 1.796579e-01 6.673614e-12 -1.555093e+00 -5.798145e-12 3.271274e-11 -2.017666e-01 2.889500e-02 4.576770e-11 1.218297e+00 2.773538e-11 2.524086e-10 
3.100000e+00 1.371301e-01 1.805727e-01 9.276724e-12 -1.525004e+00 -2.088233e-12 4.673513e-11 4.828511e-02 1.032893e-02 5.947904e-11 -1.171864e-02 1.243739e-10 3.132334e-10 
3.150000e+00 1.459333e-01 1.805284e-01 1.274990e-11 -1.556999e+00 7.004038e-12 6.453963e-11 3.071357e-01 -1.824092e-02 8.086931e-11 -1.280510e+00 2.426169e-10 4.039434e-10 
3.200000e+00 1.612853e-01 1.833391e-01 1.798812e-11 -1.612133e+00 1.211179e-11 9.346700e-11 2.587926e-01 4.812271e-02 1.240963e-10 -6.787638e-01 5.177787e-11 6.822659e-10 
3.250000e+00 1.721170e-01 1.847616e-01 2.534872e-11 -1.625046e+00 1.387267e-11 1.330966e-10 1.793288e-01 1.304853e-02 1.735887e-10 1.636454e-01 2.524860e-11 9.202941e-10 
3.300000e+00 1.796801e-01 1.850449e-01 3.574685e-11 -1.594528e+00 1.591077e-11 1.875856e-10 1.275948e-01 2.633189e-03 2.472607e-10 1.080179e+00 7.781318e-11 1.283738e-09 
3.350000e+00 1.876995e-01 1.854920e-01 5.059169e-11 -1.571536e+00 1.983420e-11 2.649707e-10 2.595477e-01 4.700393e-03 3.499255e-10 -4.197094e-01 9.906478e-11 1.886755e-09 
3.400000e+00 1.995431e-01 1.847115e-01 7.129194e-11 -1.601718e+00 1.863093e-11 3.782574e-10 2.188475e-01 -3.491193e-02 4.858652e-10 -7.886289e-01 -1.666005e-10 2.698746e-09 
3.450000e+00 2.096011e-01 1.825690e-01 1.003267e-10 -1.646053e+00 2.731247e-12 5.419832e-10 1.135860e-01 1.739152e-02 7.161488e-10 -1.509478e-01 1.280836e-11 4.016691e-09 
3.500000e+00 2.079063e-01 1.807658e-01 1.418363e-10 -1.615154e+00 -2.516519e-11 7.622460e-10 -1.815753e-01 -9.156733e-02 9.590792e-10 1.389679e+00 -1.197907e-09 4.855909e-09 
3.550000e+00 1.941859e-01 1.783657e-01 2.008497e-10 -1.523873e+00 -5.460527e-11 1.076380e-09 -2.645135e-01 1.591409e-02 1.416879e-09 1.672868e+00 1.002638e-09 7.876402e-09 
3.600000e+00 1.836304e-01 1.786866e-01 2.835280e-10 -1.457152e+00 6.074245e-11 1.530420e-09 -1.595803e-01 2.281969e-04 1.924835e-09 1.013221e+00 3.810769e-09 1.045724e-08 
3.650000e+00 1.781174e-01 1.786273e-01 3.974963e-10 -1.421457e+00 3.492939e-10 2.142910e-09 -6.121547e-02 -9.659567e-04 2.683741e-09 4.195673e-01 7.989135e-09 1.429410e-08 
3.700000e+00 1.775705e-01 1.786884e-01 5.579515e-10 -1.415270e+00 8.881777e-10 2.990717e-09 4.088841e-02 3.745145e-03 3.807276e-09 -1.785150e-01 1.387297e-08 1.999389e-08 
3.750000e+00 1.824600e-01 1.789579e-01 7.870289e-10 -1.440523e+00 1.767727e-09 4.188320e-09 1.582468e-01 5.657284e-03 5.460905e-09 -8.496196e-01 2.160844e-08 2.846640e-08 
3.800000e+00 1.938522e-01 1.789776e-01 1.116456e-09 -1.502654e+00 3.073396e-09 5.904040e-09 3.029710e-01 -9.432161e-03 7.859413e-09 -1.666314e+00 3.075276e-08 4.094489e-08 
3.850000e+00 2.112246e-01 1.804286e-01 1.615519e-09 -1.596759e+00 4.047932e-09 8.567079e-09 2.872756e-01 9.964941e-02 1.242646e-08 -1.491953e+00 -8.200682e-09 6.622398e-08 
3.900000e+00 2.205540e-01 1.834346e-01 2.323077e-09 -1.645312e+00 3.058953e-09 1.212995e-08 9.061474e-02 2.520522e-02 1.622507e-08 -4.488720e-01 -3.229760e-08 7.788406e-08 
3.950000e+00 2.205914e-01 1.832676e-01 3.278782e-09 -1.643140e+00 7.284228e-10 1.654960e-08 -8.728556e-02 -3.139135e-02 2.245421e-08 5.274476e-01 -6.160910e-08 1.011785e-07 
4.000000e+00 2.118895e-01 1.800658e-01 4.617632e-09 -1.592331e+00 -3.123467e-09 2.251782e-08 -2.610385e-01 -1.013986e-01 3.161641e-08 1.516303e+00 -9.211834e-08 1.406256e-07 
4.050000e+00 2.019455e-01 1.794723e-01 6.482633e-09 -1.535289e+00 -3.061684e-09 3.244575e-08 -8.594801e-02 9.037188e-03 4.256926e-08 5.398925e-01 5.729876e-08 2.320124e-07 
4.100000e+00 2.032173e-01 1.795572e-01 8.948288e-09 -1.538237e+00 1.889999e-09 4.566664e-08 1.379696e-01 -6.456617e-03 5.710762e-08 -6.623401e-01 1.439008e-07 3.019073e-07 
4.150000e+00 2.141357e-01 1.806759e-01 1.250637e-08 -1.591336e+00 7.551193e-09 6.501253e-08 2.022947e-01 6.249699e-02 8.882832e-08 -9.135439e-01 6.725716e-09 4.950200e-07 
4.200000e+00 2.207114e-01 1.823429e-01 1.775603e-08 -1.614857e+00 6.052176e-09 9.349782e-08 6.353987e-02 7.670487e-03 1.233745e-07 -3.874213e-02 -6.624080e-08 6.568663e-07 
4.250000e+00 2.206932e-01 1.816128e-01 2.509776e-08 -1.595430e+00 1.151198e-09 1.321854e-07 -6.305503e-02 -3.675393e-02 1.731604e-07 8.229653e-01 -1.250022e-07 9.080579e-07 
4.300000e+00 2.186930e-01 1.816063e-01 3.561398e-08 -1.557351e+00 2.075374e-09 1.882092e-07 8.026068e-02 2.718495e-02 2.476711e-07 1.627050e-01 2.421754e-07 1.302335e-06 
4.350000e+00 2.295120e-01 1.828308e-01 5.032855e-08 -1.577108e+00 1.966075e-08 2.647731e-07 2.822936e-01 4.842957e-02 3.575262e-07 -4.036246e-01 1.886025e-07 1.943259e-06 
4.400000e+00 2.418908e-01 1.844623e-01 7.159634e-08 -1.572863e+00 3.050026e-08 3.781842e-07 2.270702e-01 4.576610e-02 5.113882e-07 5.187280e-01 2.982180e-07 2.667333e-06 
4.450000e+00 2.561406e-01 1.856835e-01 1.018879e-07 -1.582646e+00 3.196778e-08 5.369412e-07 2.751169e-01 3.521749e-03 7.087302e-07 -5.021511e-01 -1.700125e-07 3.784712e-06 
4.500000e+00 2.688934e-01 1.848140e-01 1.437995e-07 -1.617777e+00 1.001943e-08 7.648641e-07 2.398100e-01 -3.749172e-02 9.828854e-07 -9.052244e-01 -7.498544e-07 5.433501e-06 
4.550000e+00 2.789828e-01 1.833127e-01 2.031830e-07 -1.657381e+00 -3.092275e-08 1.096050e-06 8.102302e-02 2.620095e-03 1.437311e-06 5.399919e-02 -4.793257e-07 7.846628e-06 
4.600000e+00 2.756506e-01 1.808857e-01 2.869706e-07 -1.617067e+00 -1.139989e-07 1.529592e-06 -2.139704e-01 -1.038127e-01 1.943360e-06 1.570693e+00 -2.971441e-06 9.620250e-06 
4.650000e+00 2.605603e-01 1.783929e-01 4.072043e-07 -1.518225e+00 -2.023675e-07 2.168648e-06 -2.880190e-01 1.505186e-02 2.879346e-06 1.804234e+00 1.063319e-06 1.609871e-05 
4.700000e+00 2.487513e-01 1.786098e-01 5.745404e-07 -1.444492e+00 -1.462613e-08 3.092289e-06 -1.866827e-01 -2.849967e-03 3.882547e-06 1.165097e+00 6.856111e-06 2.118210e-05 
4.750000e+00 2.417267e-01 1.783687e-01 8.036844e-07 -1.400314e+00 5.312117e-07 4.327598e-06 -9.520706e-02 -4.923390e-03 5.381609e-06 6.104116e-01 1.552704e-05 2.872244e-05 
4.800000e+00 2.392197e-01 1.782483e-01 1.124694e-06 -1.383138e+00 1.600543e-06 6.025150e-06 -4.347654e-03 9.003662e-04 7.603677e-06 7.456609e-02 2.793934e-05 3.991873e-05 
4.850000e+00 2.414526e-01 1.784845e-01 1.581697e-06 -1.393572e+00 3.399897e-06 8.410476e-06 9.618371e-02 8.195125e-03 1.088925e-05 -5.042267e-01 4.481019e-05 5.660433e-05 
4.900000e+00 2.491867e-01 1.789465e-01 2.239284e-06 -1.435332e+00 6.157966e-06 1.182084e-05 2.176518e-01 7.958094e-03 1.571883e-05 -1.189523e+00 6.614085e-05 8.144490e-05 
4.950000e+00 2.637602e-01 1.788773e-01 3.189014e-06 -1.515476e+00 1.007310e-05 1.674556e-05 3.715559e-01 -1.700192e-02 2.267263e-05 -2.052279e+00 9.037592e-05 1.177743e-04 
5.000000e+00 2.825148e-01 1.817403e-01 4.664030e-06 -1.616534e+00 1.160082e-05 2.461377e-05 2.888696e-01 9.646735e-02 3.536119e-05 -1.533255e+00 -3.370928e-05 1.842172e-04 
5.050000e+00 2.924733e-01 1.847357e-01 6.688894e-06 -1.668452e+00 8.332600e-06 3.463160e-05 1.138012e-01 2.935435e-02 4.665511e-05 -5.654892e-01 -9.934247e-05 2.213389e-04 
5.100000e+00 2.942151e-01 1.850399e-01 9.445311e-06 -1.675038e+00 1.453806e-06 4.731803e-05 -4.203252e-02 -1.588663e-02 6.489464e-05 2.915772e-01 -1.774798e-04 2.927950e-04 
5.150000e+00 2.883595e-01 1.830667e-01 1.332213e-05 -1.639407e+00 -9.486731e-06 6.470239e-05 -1.923691e-01 -6.580788e-02 9.174563e-05 1.141302e+00 -2.595358e-04 4.117904e-04 
5.200000e+00 2.754115e-01 1.792472e-01 1.880822e-05 -1.562955e+00 -2.140520e-05 9.073207e-05 -2.413844e-01 2.928284e-02 1.306513e-04 1.369525e+00 4.855569e-05 7.263373e-04 
5.250000e+00 2.693981e-01 1.801037e-01 2.617863e-05 -1.524517e+00 -1.238991e-05 1.308687e-04 -5.853779e-04 8.698497e-03 1.672947e-04 1.671987e-01 3.226774e-04 8.935752e-04 
5.300000e+00 2.754042e-01 1.801116e-01 3.590079e-05 -1.547104e+00 1.193658e-05 1.816968e-04 2.435516e-01 -1.239379e-02 2.256931e-04 -1.080806e+00 6.610447e-04 1.156679e-03 
5.350000e+00 2.894830e-01 1.823540e-01 5.032075e-05 -1.606176e+00 3.199774e-05 2.617770e-04 2.376166e-01 5.591030e-02 3.479142e-04 -8.272673e-01 1.697528e-04 1.955618e-03 
5.400000e+00 2.986828e-01 1.839720e-01 7.093377e-05 -1.626698e+00 3.615630e-05 3.748219e-04 1.343026e-01 1.268766e-02 4.854465e-04 9.029989e-04 5.686275e-06 2.614642e-03 
5.450000e+00 3.032565e-01 1.839153e-01 9.991700e-05 -1.605640e+00 3.458300e-05 5.291019e-04 5.156138e-02 -1.258513e-02 6.863568e-04 8.560624e-01 -3.243616e-05 3.626379e-03 
5.500000e+00 3.069528e-01 1.851758e-01 1.422984e-04 -1.557318e+00 4.561428e-05 7.487401e-04 2.035972e-01 7.182480e-02 1.026888e-03 4.469021e-01 8.054992e-04 5.078952e-03 
5.550000e+00 3.227627e-01 1.857133e-01 2.006620e-04 -1.582673e+00 1.177603e-04 1.041922e-03 3.870514e-01 1.593162e-02 1.382022e-03 -1.104717e+00 1.868386e-03 7.595512e-03 
5.600000e+00 3.412471e-01 1.849976e-01 2.819779e-04 -1.648810e+00 1.803720e-04 1.491594e-03 3.590430e-01 -4.351662e-02 1.899323e-03 -1.556300e+00 5.191417e-04 1.061339e-02 
